           TIME(DAY)       SIM_TIME(DAY)       SEG_TIME(DAY)               X(KM)               Y(KM)               Z(KM)            XD(KM/S)            YD(KM/S)            ZD(KM/S)            MASS(KG)              T/M UX              T/M UY              T/M UZ                  LX                  LY                  LZ                 LXD                 LYD                 LZD                  LM               LVMAG              LVDMAG              LRVLVG          ALPHA(DEG)           BETA(DEG) U_DOT_MAG (DEG/DAY)         HAMILTONIAN         SWITCH FUNC           THRUST(N)              ISP(S)     C_EXHAUST(KM/S)        POWER(WATTS)
      2458265.221461           25.721461            2.368557       -63631759.192      -137583871.620           -2696.482              26.839             -13.129              -0.082          123732.502        0.140116E-05       -0.244744E-05       -0.394020E-06            0.102788           -0.363425           -0.023836       708998.882354     -1238427.239015      -199377.834967          165.257643      1440879.232479           -0.366238            2.759252      -60.2088875103       -7.9536716697        0.3273992619        4.8107257282        0.0000000000             352.332            2894.190              28.382         5000000.000
      2458266.343093           26.843093            3.490189       -61013002.695      -138842929.124          -12469.592              27.204             -12.853              -0.120          122569.896        0.138086E-05       -0.237820E-05       -0.389384E-06            0.109133           -0.359619           -0.024567       698728.473007     -1203391.410570      -197032.370649          168.407532      1405415.995749           -0.365627            2.858992      -59.8591459458       -8.0591333032        0.3181179748        4.8107257282        0.0000000000             340.431            2995.365              29.374         5000000.000
      2458267.569166           28.069166            4.716262       -58110668.300      -140187987.981          -27329.104              27.589             -12.539              -0.161          121387.227        0.135731E-05       -0.230336E-05       -0.384159E-06            0.115799           -0.355309           -0.025354       686812.122479     -1165522.934257      -194388.092799          171.705089      1366726.502445           -0.364800            2.964971      -59.4902695019       -8.1768473109        0.3077227887        4.8107257283        0.0000000000             327.865            3110.168              30.500         5000000.000
      2458269.051249           29.551249            6.198345       -54549069.207      -141768546.738          -51024.225              28.035             -12.144              -0.209          120071.602        0.132703E-05       -0.221412E-05       -0.377624E-06            0.123472           -0.349913           -0.026287       671487.997390     -1120368.317006      -191081.486105          175.488450      1320088.417767           -0.363585            3.088790      -59.0638141786       -8.3227449477        0.2948330561        4.8107257283        0.0000000000             313.245            3255.331              31.924         5000000.000
      2458270.770596           31.270596            7.917692       -50347802.059      -143537210.047          -86221.894              28.523             -11.664              -0.264          118688.826        0.128954E-05       -0.211234E-05       -0.369751E-06            0.131831           -0.343433           -0.027343       652517.864688     -1068866.876592      -187097.721420          179.601301      1266199.637093           -0.361887            3.226507      -58.5969251722       -8.4973234136        0.2794904281        4.8107257284        0.0000000000             296.998            3433.416              33.670         5000000.000
      2458272.730282           33.230282            9.877378       -45473745.295      -145464147.986         -136188.806              29.043             -11.092              -0.326          117283.138        0.124393E-05       -0.199869E-05       -0.360406E-06            0.140635           -0.335817           -0.028508       629440.305805     -1011359.686377      -182368.901473          183.932296      1205114.903246           -0.359594            3.375673      -58.1030893087       -8.7039551879        0.2616159489        4.8107257286        0.0000000000             279.322            3650.686              35.801         5000000.000
      2458274.938746           35.438746           12.085842       -39879993.027      -147516843.224         -204687.223              29.579             -10.418              -0.392          115894.001        0.118917E-05       -0.187371E-05       -0.349416E-06            0.149618           -0.327032           -0.029770       601732.603598      -948117.468730      -176807.972744          188.368048      1136780.506505           -0.356585            3.533805      -57.5983215379       -8.9477654305        0.2412516316        4.8107257291        0.0000000000             260.362            3916.525              38.408         5000000.000
      2458277.408354           37.908354           14.555450       -33510060.279      -149656303.015         -295997.157              30.116              -9.630              -0.463          114557.491        0.112417E-05       -0.173791E-05       -0.336577E-06            0.158483           -0.317081           -0.031111       568840.072482      -879397.836683      -170311.414266          192.788961      1061096.395740           -0.352739            3.698173      -57.1031188802       -9.2362169421        0.2188283783        4.8107257298        0.0000000000             240.226            4244.828              41.628         5000000.000
      2458280.153616           40.653616           17.300712       -26303827.606      -151833033.878         -414864.000              30.633              -8.718              -0.538          113307.145        0.104785E-05       -0.159187E-05       -0.321662E-06            0.166891           -0.306041           -0.032512       530222.537734      -805500.804681      -162764.055900          197.067294       977987.537628           -0.347957            3.865626      -56.6450076749       -9.5801729675        0.1958325504        4.8107257310        0.0000000000             218.994            4656.374              45.663         5000000.000
      2458283.188540           43.688540           20.335636       -18206990.984      -153982955.520         -566297.302              31.106              -7.674              -0.616          112174.122        0.959325E-06       -0.143639E-05       -0.304437E-06            0.174476           -0.294101           -0.033944       485428.037309      -726825.687521      -154048.364267          201.068384       887494.708705           -0.342182            4.032434      -56.2620655331       -9.9958389540        0.1764696436        4.8107257327        0.0000000000             196.743            5182.986              50.828         5000000.000
      2458286.522226           47.022226           23.669322        -9186714.668      -156023896.320         -755097.365              31.507              -6.493              -0.694          111186.485        0.858098E-06       -0.127257E-05       -0.284702E-06            0.180869           -0.281598           -0.035373       434206.340318      -643935.280872      -144061.983568          204.656312       789899.770245           -0.335437            4.194195      -56.0081643633      -10.5084235494        0.1710120398        4.8107257350        0.0000000000             173.566            5875.089              57.615         5000000.000
      2458290.152694           50.652694           27.299790          746588.781      -157854914.953         -985012.266              31.804              -5.178              -0.770          110367.056        0.744360E-06       -0.110197E-05       -0.262336E-06            0.185754           -0.269052           -0.036756       376653.871874      -557606.795505      -132744.845368          207.706568       685867.823682           -0.327861            4.345898      -55.9616453626      -11.1596162344        0.1978795980        4.8107257374        0.0000000000             149.596            6816.455              66.847         5000000.000
      2458293.825246           54.325246           30.972342        10867001.666      -159284668.491        -1240508.057              31.961              -3.832              -0.838          109761.804        0.626829E-06       -0.936861E-06       -0.238896E-06            0.188813           -0.257802           -0.037975       317181.980241      -474061.015135      -120883.678945          210.003566       583053.272434           -0.320199            4.474812      -56.2145417844      -11.9658532015        0.2721583816        4.8107257388        0.0000000000             126.474            8062.672              79.068         5000000.000
      2458297.370205           57.870205           34.517301        20662479.276      -160258484.979        -1506107.752              31.981              -2.527              -0.894          109350.669        0.512023E-06       -0.783702E-06       -0.215595E-06            0.190321           -0.248539           -0.038988       259088.926996      -396560.835370      -109093.281227          211.585673       486095.579336           -0.312951            4.577243      -56.8418214933      -12.9692233314        0.4041930316        4.8107257393        0.0000000000             105.047            9707.231              95.195         5000000.000
      2458300.826774           61.326774           37.973870        30201738.003      -160823684.884        -1780301.087              31.883              -1.259              -0.940          109080.682        0.399524E-06       -0.639279E-06       -0.192329E-06            0.190763           -0.241137           -0.039831       202163.033707      -323481.547739       -97320.223865          212.634366       393676.808942           -0.305949            4.657585      -57.9962641625      -14.3123824260        0.6311614722        4.8107257393        0.0000000000              84.865           12015.747             117.834         5000000.000
      2458304.230705           64.730705           41.377801        39551168.807      -161011611.197        -2062395.892              31.680              -0.021              -0.977          108913.537        0.288695E-06       -0.500852E-06       -0.168969E-06            0.190522           -0.235470           -0.040533       146082.513374      -253436.052162       -85499.761416          213.287510       304762.436089           -0.298508            4.718949      -60.0405168189      -16.2927706920        1.0627332901        4.8107257393        0.0000000000              65.597           15545.159             152.446         5000000.000
      2458307.606441           68.106441           44.753537        48749712.099      -160840441.833        -2351466.179              31.381               1.192              -1.004          108820.271        0.179044E-06       -0.366368E-06       -0.145433E-06            0.189907           -0.231423           -0.041115        90598.112598      -185385.780826       -73590.357315          213.653270       219069.501366           -0.288189            4.763304      -63.9552198147      -19.6286396593        2.0535892950        4.8107257392        0.0000000000              47.112           21644.460             212.260         5000000.000
      2458310.860885           71.360885           48.007981        57522891.616      -160342900.129        -2636599.187              31.007               2.344              -1.023          108777.786        0.737110E-07       -0.238519E-06       -0.122452E-06            0.189201           -0.228951           -0.041581        37298.521891      -120692.800243       -61961.948829          213.820194       140702.575913           -0.264857            4.791164      -72.8269240735      -26.1278336247        4.9501082588        4.8107257392        0.0000000000              30.247           33712.907             330.611         5000000.000
      2458313.880080           74.380080           51.027176        65558555.811      -159593870.792        -2904824.618              30.591               3.396              -1.033          108763.172       -0.236711E-07       -0.120824E-06       -0.100921E-06            0.188626           -0.227836           -0.041939       -11977.808887       -61138.187393       -51067.027225          213.877655        80555.491017           -0.171458            4.804314     -101.0846341041      -39.3411155280       15.0339684770        4.8107257393        0.0000000000              17.315           58892.698             577.540         5000000.000
      2458316.617173           77.117173           53.764269        72742943.628      -158679412.822        -3149558.950              30.160               4.335              -1.036          108757.836       -0.111739E-06       -0.144008E-07       -0.812553E-07            0.188291           -0.227732           -0.042211       -56540.913938        -7286.942249       -41115.992340          213.898645        70288.685451            0.103162            4.805844     -172.6562522612      -35.8000867560       19.7269926902        4.8107257394        0.0000000000              15.107           67498.246             661.932         5000000.000
      2458319.157555           79.657555           56.304651        79314921.547      -157633298.169        -3376868.629              29.717               5.195              -1.034          108749.763       -0.193387E-06        0.844905E-07       -0.628987E-07            0.188219           -0.228344           -0.042422       -97855.992974        42753.057835       -31827.395576          213.930403       111429.809407            0.240784            4.798457      156.3995940239      -16.5963489499        7.8709797889        4.8107257394        0.0000000000              23.948           42580.304             417.570         5000000.000
      2458322.034998           82.534998           59.182094        86635824.414      -156222183.799        -3633201.387              29.169               6.155              -1.027          108725.724       -0.285912E-06        0.197002E-06       -0.420059E-07            0.188491           -0.229781           -0.042620      -144674.561786        99684.963916       -21255.389095          214.025011       176973.479438            0.278401            4.779778      145.4320328199       -6.8981589899        3.1445236201        4.8107257396        0.0000000000              38.026           26816.245             262.978         5000000.000
      2458325.207482           85.707482           62.354578        94542118.628      -154391988.894        -3912714.514              28.510               7.197              -1.012          108666.123       -0.388212E-06        0.322086E-06       -0.188696E-07            0.189307           -0.232176           -0.042795      -196438.987164       162978.647220        -9548.212940          214.259851       255424.124737            0.292136            4.746259      140.3186771646       -2.1423183778        1.5298993452        4.8107257399        0.0000000000              54.853           18590.128             182.307         5000000.000
