12373
41684.00   .120724   .009786   .137066   .015902   .8084319   .0002710
41685.00   .118971   .011039   .135756   .013616   .8056304   .0002710
41686.00   .117218   .011039   .134448   .013616   .8028036   .0002710
41687.00   .115464   .009743   .133144   .013089   .7998870   .0002710
41688.00   .113708   .011236   .131846   .009898   .7968285   .0002710
41689.00   .111948   .012506   .130558   .009144   .7935963   .0002710
41690.00   .110180   .012042   .129282   .008563   .7901851   .0002710
41691.00   .108401   .011753   .128020   .007670   .7866194   .0002710
41692.00   .106607   .011233   .126775   .007850   .7829530   .0002710
41693.00   .104795   .010595   .125551   .006952   .7792628   .0003439
41694.00   .102960   .012040   .124351   .004628   .7756359   .0003895
41695.00   .101103   .017283   .123180   .014244   .7721500   .0003986
41696.00   .099219   .017776   .122040   .016032   .7688519   .0003986
41697.00   .097304   .020404   .120936   .014510   .7657376   .0003986
41698.00   .095355   .022714   .119870   .016602   .7627466   .0003986
41699.00   .093368   .024425   .118846   .015222   .7597749   .0004261
41700.00   .091341   .027783   .117865   .017497   .7567072   .0004579
41701.00   .089273   .027006   .116926   .020543   .7534582   .0004814
41702.00   .087167   .026817   .116031   .017708   .7500021   .0004814
41703.00   .085025   .023253   .115178   .016235   .7463792   .0004814
41704.00   .082853   .021951   .114370   .018104   .7426762   .0004814
41705.00   .080657   .020859   .113605   .016592   .7389931   .0002710
41706.00   .078440   .017339   .112884   .018269   .7354139   .0002710
41707.00   .076205   .015190   .112202   .018414   .7319919   .0002710
41708.00   .073954   .010350   .111559   .013984   .7287489   .0002710
41709.00   .071691   .011387   .110952   .013008   .7256811   .0002710
41710.00   .069420   .013080   .110378   .013702   .7227643   .0002710
41711.00   .067147   .011392   .109836   .011893   .7199568   .0002710
41712.00   .064874   .008644   .109325   .012216   .7172012   .0002710
41713.00   .062607   .007486   .108846   .010740   .7144307   .0002710
41714.00   .060349   .008228   .108400   .005952   .7115769   .0002710
41715.00   .058100   .008273   .107987   .006132   .7085797   .0002710
41716.00   .055865   .005051   .107608   .004481   .7053972   .0002710
