#	NRLMSISE atmosphere drag
#	x				y				z
-1.934051945550904E-6	1.4304897748632827E-6	3.3595939643323407E-6
-2.0683750203394743E-6	1.1885753932829312E-6	3.256538791625376E-6
-2.1788335624927023E-6	9.485041931473586E-7	3.131199199416429E-6
-2.2671375311896834E-6	7.14339973485792E-7	2.9893080044200688E-6
-2.336388266804756E-6	4.890665312513542E-7	2.8369364834946514E-6
-2.390405180666725E-6	2.742984140013272E-7	2.6795301333878495E-6
-2.432976703997099E-6	7.033863441379488E-8	2.521210102888817E-6
-2.4671422267454975E-6	-1.2348958463892707E-7	2.3643760891975473E-6
-2.494602537040611E-6	-3.0832601110626303E-7	2.20962145926064E-6
-2.5153662438670743E-6	-4.851770970795581E-7	2.055965031921507E-6
-2.5277185416989718E-6	-6.54364814494208E-7	1.9013636602496145E-6
-2.52859790372167E-6	-8.151635931929605E-7	1.743450714705209E-6
-2.5143018588880365E-6	-9.657318097055528E-7	1.580315744640792E-6
-2.4814188236683703E-6	-1.1033901792771093E-6	1.4111694937539012E-6
-2.427752339384714E-6	-1.225194496715096E-6	1.2367102915981561E-6
-2.353004371473607E-6	-1.3286589419413163E-6	1.0590983175295776E-6
-2.259043884085168E-6	-1.4124355300684872E-6	8.815545888147378E-7
-2.1497081538261843E-6	-1.4767712308849896E-6	7.077083475996892E-7
-2.0302170000467595E-6	-1.5236393186388573E-6	5.408762481033377E-7
-1.9063741588281752E-6	-1.5565429869250097E-6	3.834510537335082E-7
-1.7837567441406771E-6	-1.5800769660438371E-6	2.3651758093946464E-7
-1.667055167796722E-6	-1.5993776092353452E-6	9.973055309476609E-8
-1.5596482835810131E-6	-1.6195857493061154E-6	-2.8582946999254186E-8
-1.4634173066086365E-6	-1.6454028558199849E-6	-1.5117229292295005E-7
-1.378746225201788E-6	-1.6807654332586836E-6	-2.715407348962648E-7
-1.3046383217661478E-6	-1.7286203891342427E-6	-3.9360543928285057E-7
-1.2388924630233603E-6	-1.7907690389656605E-6	-5.213651488143065E-7
-1.1783120797624346E-6	-1.8677583478070887E-6	-6.585816941103631E-7
-1.1189454278181376E-6	-1.958822316052901E-6	-8.084796413974748E-7
-1.0563648292592674E-6	-2.061896708254058E-6	-9.734792002311187E-7
-9.859825110018804E-7	-2.173732016310342E-6	-1.1549893746834691E-6
-9.03380055966359E-7	-2.290108423391691E-6	-1.353288279517652E-6
-8.046130812070461E-7	-2.4061231451790608E-6	-1.5675000970797779E-6
-6.864556947075919E-7	-2.5164965912131986E-6	-1.7956515026695955E-6
-5.465708562108868E-7	-2.6158494678607168E-6	-2.034774158011961E-6
-3.836175237087127E-7	-2.698941191666752E-6	-2.281032659105513E-6
-1.9731124587018342E-7	-2.7609084466482695E-6	-2.5298994924971706E-6
1.1569611038127865E-8	-2.797561968861408E-6	-2.7764424344949177E-6
2.412800709462582E-7	-2.8057585596336827E-6	-3.0157898089708843E-6
4.893730163568481E-7	-2.7837714224355734E-6	-3.2437637547149007E-6
7.531560186037141E-7	-2.7314920153912517E-6	-3.4575403416946924E-6
1.0302634203381667E-6	-2.6502876119125225E-6	-3.656084593227482E-6
1.3191582011229035E-6	-2.542448471321574E-6	-3.840108435958291E-6
1.6193390828659908E-6	-2.4103438817271323E-6	-4.01144411835837E-6
1.9311031347308287E-6	-2.2555643053630134E-6	-4.171957068901996E-6
2.2548804221101635E-6	-2.0783659343108003E-6	-4.322327593201484E-6
2.5903403658239612E-6	-1.8776322132200175E-6	-4.46111409250213E-6
2.9355854002135254E-6	-1.6513726607281452E-6	-4.584435249055958E-6
3.2867370396181448E-6	-1.3975752998530963E-6	-4.686396711715887E-6
3.6380711011024605E-6	-1.1151005123910746E-6	-4.7601115095896295E-6
3.98261061984993E-6	-8.043081341531942E-7	-4.798917298624383E-6
4.312912903212099E-6	-4.672695333306733E-7	-4.797378276828159E-6
4.6216833922797115E-6	-1.0760858557615861E-7	-4.751745490084267E-6
4.902043132316399E-6	2.698148862064077E-7	-4.659912707870183E-6
5.147487423830233E-6	6.591743200417208E-7	-4.521108603138299E-6
5.351770177778874E-6	1.0538141795802477E-6	-4.3356443205562595E-6
5.5089775980957685E-6	1.4463269354112758E-6	-4.104911481673086E-6
5.613932755023584E-6	1.8287234027194712E-6	-3.831620376939243E-6
5.66288142962867E-6	2.192823620689277E-6	-3.520102572093276E-6
5.654250821231091E-6	2.5308867724617842E-6	-3.176449895094729E-6
5.589216859442858E-6	2.836375404416948E-6	-2.8083274878710177E-6
5.471877766496679E-6	3.1046762557237046E-6	-2.424433380956339E-6
5.3089703670244785E-6	3.333607680467038E-6	-2.0337096227006835E-6
5.1092101522589385E-6	3.523617171016504E-6	-1.6444826112624737E-6
4.882422828341016E-6	3.6776661367251868E-6	-1.2637041463288924E-6
4.638637717048453E-6	3.800863859910209E-6	-8.964025374320511E-7
4.387249391553067E-6	3.899921110574248E-6	-5.453803457259912E-7
4.1362719403316794E-6	3.98245368776017E-6	-2.1115355030937057E-7
3.891666543280501E-6	4.056117956909042E-6	1.0786856671166705E-7
3.6567514974361512E-6	4.127558795568332E-6	4.149334768499537E-7
3.431789883743365E-6	4.201227448645386E-6	7.141868764860467E-7
3.213931191037102E-6	4.2782613016224035E-6	1.0096195650588861E-6
2.997686700184234E-6	4.355738382242287E-6	1.3038498967250071E-6
2.776010399935155E-6	4.426645920592312E-6	1.5970061511092608E-6
2.541863772547975E-6	4.480788193405691E-6	1.8860538751913038E-6
2.2899360668890903E-6	4.5066129859976915E-6	2.164877307481888E-6
2.0180612788720324E-6	4.4936251768731126E-6	2.425247499914595E-6
1.7278935784612499E-6	4.434794351671075E-6	2.658530210083601E-6
1.4245970400324775E-6	4.328275110643102E-6	2.8577037547782357E-6
1.1156178692007026E-6	4.177914323397173E-6	3.019096632935404E-6
8.089158490939381E-7	3.9923812693359034E-6	3.1433029316218545E-6
