#	Gravity Model using JGM3 Earth Gravity
#	x				y				z
5.811493677119911	6.574039884530051	0.5579933405729955
5.496694253571531	6.782765600675646	1.0285927316110697
5.156057295926842	6.959284081112278	1.494056226920304
4.7912552028224065	7.1027933561414365	1.9521495524013721
4.404075809448637	7.212660355949011	2.400683607889131
3.9964111910928577	7.288422796775652	2.8375263876358976
3.570245999964415	7.329789786294406	3.260614214256067
3.1276454727377416	7.336641182438711	3.667962158307277
2.6707432321772004	7.3090257653446775	4.0576735527006855
2.2017290383264836	7.247158354760375	4.427948565698087
1.7228366581424641	7.151416024824257	4.777091824961095
1.2363319920944493	7.022333511624672	5.103519080653342
0.744501558382837	6.86059786897915	5.405762901987359
0.24964141912730997	6.6670424707550655	5.682477444649476
-0.24595337689460053	6.442640526590579	5.932442366917928
-0.7399987871796099	6.188498282019619	6.154565965728787
-1.2302311956537795	5.905848020654238	6.34788757973031
-1.7144162827047464	5.59604095165805	6.511579329052539
-2.1903573795663562	5.260540071676126	6.644947322350819
-2.6559033377673544	4.900913080105334	6.747432474976294
-3.108955939388535	4.51882537065509	6.818611012336445
-3.547476888927092	4.116033072974481	6.858194663354453
-3.9694944693797827	3.694376127970059	6.866030572555404
-4.373109982034988	3.2557714156539785	6.84210103689592
-4.75650407589321	2.802205942438764	6.786523180085284
-5.117943013250876	2.335730030723204	6.699548577723127
-5.455784877795384	1.8584504051462198	6.581562748634616
-5.76848575286559	1.3725230806010515	6.433084431228193
-6.0546059319991885	0.8801459939454488	6.254764625680178
-6.312816193772641	0.38355133248914247	6.047385390702003
-6.5419040883160715	-0.11500250266301974	5.811858320271433
-6.740780137406087	-0.6132393639002138	5.549222582289661
-6.908483885371159	-1.1088742949808346	5.260642432266116
-7.044189776506684	-1.5996229423694501	4.947404161580753
-7.147212793943731	-2.083211417326405	4.6109124282432745
-7.217013720654917	-2.5573865798490356	4.252685874411131
-7.253203886711701	-3.0199267220261494	3.8743519381868814
-7.255549347720146	-3.4686526235148905	3.4776408243004466
-7.22397446497505	-3.901438906392508	3.064378636062995
-7.158564756853002	-4.316225538111119	2.636479652803085
-7.05956878194214	-4.711029285741274	2.195937719393133
-6.927398859643319	-5.083954968632839	1.7448167594707198
-6.762630606807119	-5.433206443208312	1.2852405050853446
-6.566001373244904	-5.757097262365679	0.8193815769753636
-6.338407589698106	-6.054060846947273	0.3494500315426706
-6.080900928237174	-6.322659913620902	-0.12231853498858264
-5.79468320143	-6.5615949635803705	-0.5936752249472217
-5.481100080871124	-6.7697118035830455	-1.062370289200921
-5.141633813569312	-6.946008146762613	-1.5261656373189574
-4.777895055593822	-7.089639233428385	-1.9828472491272369
-4.391613837996317	-7.199922275841335	-2.4302373292215953
-3.984629690597857	-7.276339574048358	-2.866206066692556
-3.5588810693237822	-7.318540353560589	-3.288682905360632
-3.1163943154575025	-7.326341509123413	-3.6956672565543047
-2.6592723341960003	-7.299727359087151	-4.085238561466799
-2.1896830882155824	-7.23884835407486	-4.455565569726769
-1.7098479742447157	-7.144018671416715	-4.804914725638848
-1.2220301979766293	-7.015712793961608	-5.131657658357181
-0.7285233024934467	-6.854561322030782	-5.4342778649798555
-0.23163998107680825	-6.661346235158995	-5.711376662230622
0.2662987560512177	-6.436995666403083	-5.961678389687624
0.7629740339842186	-6.182578163209887	-6.184034798546536
1.2560791659053798	-5.899296466745598	-6.377428629502168
1.7433292895982297	-5.588480953309888	-6.540976512260929
2.222470589829368	-5.251582915995041	-6.67393138312875
2.69128914009968	-4.89016779537659	-6.775684558070712
3.147619419535257	-4.505908367402147	-6.845767474696995
3.5893525618201156	-4.100577839655408	-6.883853038540561
4.0144443825522265	-3.676042808777712	-6.889756539348607
4.420923227125677	-3.2342560589751113	-6.863436202653578
4.806897684906266	-2.7772491950243725	-6.804993502603049
5.170564209237705	-2.307125087387324	-6.714673307977553
5.51021466070578	-1.8260500767591485	-6.59286380598361
5.824243778866985	-1.3362458664155255	-6.440096073790526
6.111156607601878	-0.8399810329153886	-6.2570432155866325
6.369575916761413	-0.33956209745580745	-6.04451907367773
6.598249611513758	0.16267588756966878	-5.803476516665001
6.796058003552404	0.6643792623884236	-5.535005187452899
6.962020743137579	1.163186189218321	-5.240328498883609
7.095303272797135	1.6567375599249994	-4.920799722223357
7.195222801351261	2.142688355139531	-4.577897169878941
7.261253837647568	2.618719428940522	-4.213218555600335
7.29303319210193	3.082549658969913	-3.8284745457571847
7.290364185402882	3.5319483403425687	-3.4254814027237668
7.253219786608791	3.9647476664236967	-3.0061526158472844
7.181744549326344	4.378855156362995	-2.57248952709894
7.0762553541847035	4.772265914299719	-2.126571067009468
6.937240970273645	5.143074585898869	-1.6705427315977228
6.765360380226201	5.489486833516459	-1.2066048851018867
6.561439812116682	5.8098301473120655	-0.7370004530459908
6.326468500140733	6.102563856904444	-0.26400210702107163
6.06159324353188	6.366288240224906	0.21010090066658665
5.768111790091271	6.599752599564923	0.6830160621377572
5.447465023445059	6.801862143120724	1.15246091235073
5.1012279892557	6.971683554066613	1.6161761412479343
4.7310999276669135	7.108449233963799	2.0719383889589866
4.3388935563378	7.21156027254251	2.5175726015035873
3.9265238041573043	7.280588168925834	2.9509638059399035
3.4959961051001827	7.315275278211208	3.370068147751769
3.049394336772526	7.315533978564031	3.772923060536153
2.588868546285465	7.281444646224559	4.157656510635566
2.1166226669288424	7.213252597245139	4.522495325383691
1.6349024216091277	7.11136414349614	4.865772621201074
1.145983542512265	6.976341852071545	5.185934304558978
0.6521603722083633	6.808899068454319	5.4815445866279475
0.1557348909105974	6.60989379623976	5.751290485687674
-0.34099377320834556	6.380322090353859	5.993985387049739
-0.8357392882543583	6.121311165930461	6.2085718288522065
-1.3262374797046401	5.834112412030495	6.394123708835182
-1.810255112060657	5.520094420467294	6.549848032527709
-2.285598124526462	5.18073603520125	6.67508620324355
-2.750119366253392	4.817619372614408	6.769314802590496
-3.2017258922464547	4.43242279983224	6.832145889787998
-3.6383859091680417	4.026913937393197	6.863326983821251
-4.058135472631219	3.602942773535891	6.8627409306599345
-4.459085006254539	3.162434902333819	6.8304057393335675
-4.839425665354344	2.707384797368794	6.766474314111508
-5.197435566621409	2.2398489998101034	6.671233977819296
-5.531485956875993	1.7619391423306803	6.5451057807874005
-5.840047423309024	1.275814776216789	6.388643666557549
-6.121696191123159	0.7836759648460759	6.202533505649445
-6.375120458500961	0.2877555723600595	5.987591883828072
-6.599126686765499	-0.2096888389382506	5.744764491890579
-6.792645810202341	-0.7063835685022276	5.475124034364368
-6.954739354818883	-1.2000478223815474	5.179867633170841
-7.084605391127978	-1.6884032351062057	4.86031366453674
-7.181584170232411	-2.169183842199292	4.5178979025350205
-7.245163318835339	-2.64014648106013	4.15416886236228
