#	solar pressure radiation
#	x				y				z
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-1.9819627115343637E-9	-5.36308021573896E-9	-2.325291317791697E-9
-1.981970415971435E-9	-5.3631123351941305E-9	-2.32530719588194E-9
-1.981979213759745E-9	-5.363144927129136E-9	-2.325322424127136E-9
-1.9819890640507775E-9	-5.3631778396741955E-9	-2.3253369315102344E-9
-1.981999921111484E-9	-5.363210919413403E-9	-2.325350650327937E-9
-1.982011734525106E-9	-5.363244012080576E-9	-2.3253635165027357E-9
-1.9820244494133026E-9	-5.363276963262793E-9	-2.3253754698820734E-9
-1.9820380066801077E-9	-5.363309619109713E-9	-2.325386454522305E-9
-1.982052343276506E-9	-5.363341827043566E-9	-2.3253964189545145E-9
-1.9820673924838548E-9	-5.363373436466173E-9	-2.3254053164313695E-9
-1.9820830842160725E-9	-5.3634042994626424E-9	-2.3254131051550883E-9
-1.982099345341557E-9	-5.363434271500053E-9	-2.3254197484842014E-9
-1.9821161000229375E-9	-5.363463212113505E-9	-2.3254252151143335E-9
-1.982133270069317E-9	-5.363490985570611E-9	-2.325429479230542E-9
-1.9821507752968103E-9	-5.363517461512015E-9	-2.325432520633526E-9
-1.9821685338982556E-9	-5.3635425155714805E-9	-2.3254343248429515E-9
-1.98218646282514E-9	-5.363566029975631E-9	-2.3254348831767943E-9
-1.9822044781805837E-9	-5.363587894114981E-9	-2.3254341928020236E-9
-1.9822224956175195E-9	-5.363608005077358E-9	-2.3254322567544163E-9
-1.982240430737148E-9	-5.363626268142569E-9	-2.3254290839297415E-9
-1.982258199487911E-9	-5.3636425972423266E-9	-2.3254246890487378E-9
-1.982275718566615E-9	-5.363656915383558E-9	-2.3254190925940747E-9
-1.9822929058189438E-9	-5.363669155025454E-9	-2.3254123207158737E-9
-1.982309680633032E-9	-5.363679258403102E-9	-2.325404405106358E-9
-1.9823259643221857E-9	-5.363687177800408E-9	-2.3253953828482037E-9
-1.9823416804978002E-9	-5.363692875778668E-9	-2.3253852962395283E-9
-1.982356755433761E-9	-5.363696325359537E-9	-2.325374192593721E-9
-1.982371118419015E-9	-5.363697510153728E-9	-2.325362124011696E-9
-1.9823847020925008E-9	-5.363696424430651E-9	-2.325349147128882E-9
-1.982397442758057E-9	-5.363693073134333E-9	-2.3253353228427886E-9
-1.9824092806814344E-9	-5.363687471853599E-9	-2.325320716024487E-9
-1.982420160370917E-9	-5.3636796467466686E-9	-2.325305395212367E-9
-1.982430030838455E-9	-5.363669634413465E-9	-2.325289432285973E-9
-1.9824388458361073E-9	-5.363657481712254E-9	-2.325272902122171E-9
-1.9824465640660265E-9	-5.363643245526213E-9	-2.325255882239476E-9
-1.982453149366812E-9	-5.3636269924889E-9	-2.3252384524349054E-9
-1.982458570879094E-9	-5.363608798671688E-9	-2.3252206944131826E-9
-1.9824628031892605E-9	-5.363588749229641E-9	-2.3252026914061607E-9
-1.9824658264470172E-9	-5.363566938001881E-9	-2.3251845277825084E-9
-1.982467626453709E-9	-5.363543467068389E-9	-2.3251662886514528E-9
-1.9824681947223353E-9	-5.363518446269763E-9	-2.325148059465692E-9
-1.9824675285129866E-9	-5.363491992696359E-9	-2.325129925626776E-9
-1.9824656308462027E-9	-5.363464230148686E-9	-2.32511197209305E-9
-1.9824625104931965E-9	-5.363435288567818E-9	-2.3250942829888897E-9
-1.982458181939533E-9	-5.363405303435426E-9	-2.325076941215344E-9
-1.9824526653205272E-9	-5.363374415147465E-9	-2.3250600280649646E-9
-1.982445986330046E-9	-5.363342768367217E-9	-2.3250436228440286E-9
-1.9824381761056744E-9	-5.363310511360502E-9	-2.3250278025036175E-9
-1.982429271090565E-9	-5.363277795311709E-9	-2.325012641279534E-9
-1.9824193128696276E-9	-5.363244773620499E-9	-2.324998210342477E-9
-1.9824083479790607E-9	-5.363211601185164E-9	-2.324984577462063E-9
-1.98239642769232E-9	-5.363178433681372E-9	-2.3249718066875785E-9
-1.9823836077868316E-9	-5.363145426839673E-9	-2.3249599580449777E-9
-1.9823699482920123E-9	-5.3631127357178476E-9	-2.324949087248455E-9
-1.982355513215176E-9	-5.363080513965198E-9	-2.324939245428222E-9
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-0.0	-0.0	-0.0
-1.9819572623671244E-9	-5.363055497014398E-9	-2.3252782167657552E-9
-1.981964031664697E-9	-5.3630871704488455E-9	-2.325294498307166E-9
-1.981971923991318E-9	-5.363119433604328E-9	-2.325310189168444E-9
-1.981980902691535E-9	-5.363152136163573E-9	-2.325325216204907E-9
-1.981990926075764E-9	-5.363185125726545E-9	-2.32533950932663E-9
-1.9820019476040037E-9	-5.363218248500106E-9	-2.325353001819568E-9
-1.9820139160907597E-9	-5.363251349997332E-9	-2.325365630654486E-9
-1.9820267759324317E-9	-5.363284275744674E-9	-2.3253773367816258E-9
-1.982040467355927E-9	-5.363316871991414E-9	-2.325388065408219E-9
-1.982054926686133E-9	-5.363348986417804E-9	-2.325397766258019E-9
-1.9820700866319924E-9	-5.3633804688421986E-9	-2.3254063938128365E-9
-1.9820858765924377E-9	-5.363411171925354E-9	-2.3254139075335778E-9
-1.982102222980501E-9	-5.36344095186332E-9	-2.3254202720564117E-9
-1.982119049560139E-9	-5.363469669060288E-9	-2.3254254573630722E-9
-1.982136277792231E-9	-5.363497188782601E-9	-2.3254294389294805E-9
-1.9821538271929085E-9	-5.363523381802135E-9	-2.325432197856104E-9
-1.982171615710056E-9	-5.363548125029675E-9	-2.3254337209759283E-9
-1.9821895601173085E-9	-5.363571302123259E-9	-2.3254340009306017E-9
-1.982207576416124E-9	-5.363592804053E-9	-2.325433036209744E-9
-1.982225580236035E-9	-5.363612529617813E-9	-2.32543083115785E-9
-1.9822434872313793E-9	-5.363630385924542E-9	-2.3254273959563783E-9
-1.9822612134792246E-9	-5.36364628883787E-9	-2.3254227465822747E-9
-1.982278675880365E-9	-5.363660163394566E-9	-2.325416904737362E-9
-1.982295792557914E-9	-5.363671944167632E-9	-2.32540989774444E-9
-1.982312483246275E-9	-5.363681575574477E-9	-2.3254017584132416E-9
-1.9823286696685626E-9	-5.363689012135603E-9	-2.3253925248827583E-9
