# SPICE DE405 data for EARTH BARYCENTER from SOLAR SYSTEM BARYCENTER 
# For the period 2000-1-1-12:00:00 to 2009-12-25-12:00:00
# 7 items per row: time (TT, mjd), XYZ position (m), XYZ velocity (m/s)
# For use with JAT: jat.eph.unittest.DE405Test.readTargetPosVels().
# NOTE: The majority of the JAT-SPICE DE405 differences in this data
#       are due to an unexplained -80 microsec (-8.046852e-5 sec) time difference
#       between JAT and SPICE.  When this difference is artifically compensated for,
#       the position results millimeters or less (at numerical limits) for all bodies.
5.1544500000000000e+004 -2.7570176503234528e+010 1.3235818791535258e+011 5.7417721448082947e+010 -2.9777128193564004e+004 -5.0378473251062542e+003 -2.1843062617155811e+003
5.1548500000000000e+004 -3.7786631563417915e+010 1.3028813830718228e+011 5.6520199471548462e+010 -2.9321328106573288e+004 -6.9366542157789454e+003 -3.0075396369469740e+003
5.1552500000000000e+004 -4.7820262569224808e+010 1.2756756443977202e+011 5.5340640745115517e+010 -2.8719584244592977e+004 -8.8008157384791011e+003 -3.8157525337583520e+003
5.1556500000000000e+004 -5.7621161803353477e+010 1.2421012689764305e+011 5.3884967813568802e+010 -2.7975103568177419e+004 -1.0620607446412083e+004 -4.6047289016748555e+003
5.1560500000000000e+004 -6.7140670720744324e+010 1.2023280270451929e+011 5.2160541057318382e+010 -2.7091903844608245e+004 -1.2386572182292784e+004 -5.3703686272077348e+003
5.1564500000000000e+004 -7.6331655409567017e+010 1.1565578208464185e+011 5.0176113937020142e+010 -2.6074785138407187e+004 -1.4089582081541399e+004 -6.1087142891219337e+003
5.1568500000000000e+004 -8.5148771018688049e+010 1.1050234464267473e+011 4.7941779335612000e+010 -2.4929294102194584e+004 -1.5720896015935710e+004 -6.8159761114273870e+003
5.1575500000000000e+004 -9.9550124116465607e+010 1.0017728306611916e+011 4.3465236046327713e+010 -2.2634959959654312e+004 -1.8378493474544888e+004 -7.9681873515308771e+003
5.1579500000000000e+004 -1.0712277430256335e+011 9.3582198839004944e+010 4.0605870131380394e+010 -2.1170619269097144e+004 -1.9771365564289412e+004 -8.5720726064127211e+003
5.1583500000000000e+004 -1.1417153798270183e+011 8.6522853076971924e+010 3.7545221726149796e+010 -1.9604575139892964e+004 -2.1064102556120601e+004 -9.1325441748038429e+003
5.1587500000000000e+004 -1.2066271055012509e+011 7.9034946655434311e+010 3.4298768980480747e+010 -1.7945263746218105e+004 -2.2250476232774574e+004 -9.6469018455433306e+003
5.1591500000000000e+004 -1.2656558141571330e+011 7.1156223497381653e+010 3.0882875798341618e+010 -1.6201565191971064e+004 -2.3324896361160532e+004 -1.0112721969288212e+004
5.1595500000000000e+004 -1.3185257684135751e+011 6.2926245625943840e+010 2.7314694337423382e+010 -1.4382742090876505e+004 -2.4282435192533707e+004 -1.0527868046614176e+004
5.1599500000000000e+004 -1.3649938117439104e+011 5.4386160983629036e+010 2.3612064346966869e+010 -1.2498375507640078e+004 -2.5118845319173714e+004 -1.0890498611147019e+004
5.1604500000000000e+004 -1.4137601423705051e+011 4.3339816729146324e+010 1.8822824057841068e+010 -1.0065746369013896e+004 -2.5988674463681560e+004 -1.1267619042208004e+004
5.1608500000000000e+004 -1.4451099277516727e+011 3.4259031581464306e+010 1.4885769633424385e+010 -8.0701423273418186e+003 -2.6540623887950784e+004 -1.1506921324479996e+004
5.1612500000000000e+004 -1.4695029606806366e+011 2.5009928471020771e+010 1.0875739397138857e+010 -6.0415490473343880e+003 -2.6962466602638367e+004 -1.1689815652026116e+004
5.1616500000000000e+004 -1.4868428844593317e+011 1.5637712245278036e+010 6.8123319683999481e+009 -3.9901859841834698e+003 -2.7252929722248973e+004 -1.1815750214000327e+004
5.1620500000000000e+004 -1.4970686573878973e+011 6.1879081073805056e+009 2.7152848472516828e+009 -1.9262609409294339e+003 -2.7411430520175676e+004 -1.1884472356944267e+004
5.1624500000000000e+004 -1.5001544155018710e+011 -3.2938748195040598e+009 -1.3956280664069991e+009 1.4008526765976126e+002 -2.7438063417585381e+004 -1.1896022958555193e+004
5.1628500000000000e+004 -1.4961091496071655e+011 -1.2762174467983873e+010 -5.5006966207858000e+009 2.1988316780296764e+003 -2.7333581638294567e+004 -1.1850728599046466e+004
5.1635500000000000e+004 -1.4720202822069644e+011 -2.9163955077960899e+010 -1.2611844262323254e+010 5.7538486437238735e+003 -2.6839774483657839e+004 -1.1636644588054243e+004
5.1639500000000000e+004 -1.4486889947339398e+011 -3.8364560358403061e+010 -1.6600857216368820e+010 7.7415932974413727e+003 -2.6383732312114473e+004 -1.1438930672924462e+004
5.1643500000000000e+004 -1.4185602606785986e+011 -4.7386240897811798e+010 -2.0512298408011024e+010 9.6860578224301753e+003 -2.5804878527972669e+004 -1.1187971585120316e+004
5.1647500000000000e+004 -1.3817989951837891e+011 -5.6187151640865257e+010 -2.4328025851417202e+010 1.1578423242891500e+004 -2.5106764195094733e+004 -1.0885306910973733e+004
5.1651500000000000e+004 -1.3385999745054993e+011 -6.4726762934113472e+010 -2.8030467847071144e+010 1.3410232854074467e+004 -2.4293445381749018e+004 -1.0532695112053882e+004
5.1655500000000000e+004 -1.2891865346786313e+011 -7.2966029610181381e+010 -3.1602696284189423e+010 1.5173420063569289e+004 -2.3369451297163509e+004 -1.0132099832916067e+004
5.1659500000000000e+004 -1.2338091787633580e+011 -8.0867548684534973e+010 -3.5028495033296356e+010 1.6860333982509768e+004 -2.2339750371395916e+004 -9.6856751864534344e+003
5.1665500000000000e+004 -1.1401716146019763e+011 -9.2009165237436768e+010 -3.9859086964682999e+010 1.9232042183265316e+004 -2.0608856783143510e+004 -8.9352492115848690e+003
5.1669500000000000e+004 -1.0711451635725833e+011 -9.8914739765354889e+010 -4.2853095645771980e+010 2.0697729763183117e+004 -1.9339205834638069e+004 -8.3847937500061562e+003
5.1673500000000000e+004 -9.9722352077871994e+010 -1.0536659208060806e+011 -4.5650393624737228e+010 2.2063942227173200e+004 -1.7984215318930652e+004 -7.7973391702697090e+003
5.1677500000000000e+004 -9.1876019686849518e+010 -1.1133634993554691e+011 -4.8238680062730286e+010 2.3325135084240683e+004 -1.6550418684102486e+004 -7.1757180368945110e+003
5.1681500000000000e+004 -8.3612699657410355e+010 -1.1679794453340723e+011 -5.0606652770130157e+010 2.4476267274132701e+004 -1.5044607616359361e+004 -6.5228748530758339e+003
5.1685500000000000e+004 -7.4971226737044830e+010 -1.2172769456778340e+011 -5.2744044655364624e+010 2.5512807364541593e+004 -1.3473801809372526e+004 -5.8418530481882353e+003
5.1689500000000000e+004 -6.5991912950726326e+010 -1.2610437966743668e+011 -5.4641655581388275e+010 2.6430738555521035e+004 -1.1845217921434492e+004 -5.1357814360826533e+003
5.1696500000000000e+004 -4.9590977239218758e+010 -1.3237798196144969e+011 -5.7361749963087067e+010 2.7741489158275188e+004 -8.8784551175734323e+003 -3.8495426760091855e+003
5.1700500000000000e+004 -3.9900419140141563e+010 -1.3514510863593510e+011 -5.8561537519061905e+010 2.8316779428787715e+004 -7.1294564459369994e+003 -3.0912648336860411e+003
5.1704500000000000e+004 -3.0033286379880432e+010 -1.3730246903516182e+011 -5.9496961073441391e+010 2.8763032571658932e+004 -5.3510048795652383e+003 -2.3202175867925589e+003
5.1708500000000000e+004 -2.0034455978937187e+010 -1.3884122477213727e+011 -6.0164188701396652e+010 2.9078704520802661e+004 -3.5508668689282385e+003 -1.5397680421894836e+003
5.1712500000000000e+004 -9.9492488710915852e+009 -1.3975522927002902e+011 -6.0560555508540352e+010 2.9262769941315750e+004 -1.7368497118196815e+003 -7.5330108124632875e+002
5.1716500000000000e+004 1.7674878895062768e+008 -1.4004103782162039e+011 -6.0684568013948242e+010 2.9314718642856027e+004 8.3222134698601579e+001 3.5790946317429345e+001
5.1720500000000000e+004 1.0297862995717861e+010 -1.3969790926474304e+011 -6.0535904867959312e+010 2.9234551878332466e+004 1.9015317173999852e+003 8.2411900883971055e+002
5.1726500000000000e+004 2.5370726439156471e+010 -1.3800897123768909e+011 -5.9803816145249825e+010 2.8867837591173149e+004 4.6086746109185488e+003 1.9978008794065354e+003
5.1730500000000000e+004 3.5280818202046532e+010 -1.3610791722550360e+011 -5.8979714387290329e+010 2.8460712359196226e+004 6.3886379629217063e+003 2.7695040769899933e+003
5.1734500000000000e+004 4.5028007338946159e+010 -1.3359645507016901e+011 -5.7890970141827614e+010 2.7925448309540996e+004 8.1398689507237041e+003 3.5287504107055142e+003
5.1738500000000000e+004 5.4568383811982109e+010 -1.3048581454868294e+011 -5.6542452052105095e+010 2.7264295464710325e+004 9.8548652247328828e+003 4.2722872732676278e+003
5.1742500000000000e+004 6.3858899272245811e+010 -1.2678979627980534e+011 -5.4940143351135818e+010 2.6479989428697612e+004 1.1526254997738892e+004 4.9969185865016225e+003
5.1746500000000000e+004 7.2857533738071671e+010 -1.2252472297365926e+011 -5.3091120739243996e+010 2.5575744567097427e+004 1.3146818330458753e+004 5.6995141200806838e+003
5.1750500000000000e+004 8.1523459752137604e+010 -1.1770938302018169e+011 -5.1003529909759346e+010 2.4555246435045217e+004 1.4709510079435750e+004 6.3770194852998857e+003
5.1757500000000000e+004 9.5770371183792068e+010 -1.0802350919077095e+011 -4.6804393645909286e+010 2.2502379563457198e+004 1.7284495021880415e+004 7.4934049198201483e+003
5.1761500000000000e+004 1.0332245452096147e+011 -1.0181115585996118e+011 -4.4111127289028404e+010 2.1184950290391698e+004 1.8653406404098147e+004 8.0868968414483716e+003
5.1765500000000000e+004 1.1040207535726305e+011 -9.5139762347758698e+010 -4.1218843922840691e+010 1.9769154555654903e+004 1.9939969115091346e+004 8.6446865173360766e+003
5.1769500000000000e+004 1.1697623007923131e+011 -8.8038817124151901e+010 -3.8140328269563354e+010 1.8260802725383015e+004 2.1138278936957249e+004 9.1642141429034873e+003
5.1773500000000000e+004 1.2301399562502643e+011 -8.0539796710231857e+010 -3.4889226988000031e+010 1.6666122563111399e+004 2.2242739027387055e+004 9.6430531595170978e+003
5.1777500000000000e+004 1.2848667136786780e+011 -7.2676055363108368e+010 -3.1480000834499241e+010 1.4991745019392674e+004 2.3248083829738574e+004 1.0078920706762307e+004
5.1781500000000000e+004 1.3336791568865637e+011 -6.4482706214478508e+010 -2.7927873113463100e+010 1.3244688071357499e+004 2.4149404543941710e+004 1.0469688600770447e+004
5.1788500000000000e+004 1.4041669147074271e+011 -4.9462593428569519e+010 -2.1416075907563618e+010 1.0034877065145216e+004 2.5463021069710940e+004 1.1039207408714461e+004
5.1792500000000000e+004 1.4355644677914594e+011 -4.0556700537825974e+010 -1.7555024647786674e+010 8.1270985555349962e+003 2.6056171040295565e+004 1.1296367706140676e+004
5.1796500000000000e+004 1.4602916185186423e+011 -3.1466258937412849e+010 -1.3613962257955547e+010 6.1760992793610112e+003 2.6530491999181675e+004 1.1502009636708559e+004
